id,count,code,titel,kurzinfo,signal,erf_date,mut_date,mean_sterne,count_mut,meldung_ids
232,14,F-2023-015,Persistent <em>Listeria monocytogenes</em> strains in food environments,Specific <strong><em>Listeria monocytogenes</em></strong> (<em>Lm</em>) genotypes are adapted to <strong>meat and dairy processing environments</strong>. Genome analysis identified slaughterhouse as a <em>Lm</em> contamination source for meat processing facilities. Several events of <em>Lm</em> <strong>persistence </strong>over four years were identified in food processing facilities in <strong>Italy</strong>. Persistence seems not to be related to specific <em>Lm</em> genotypes.,False,2023-03-10T08:20:25,2025-08-19T08:51:20,1.07,42.0,"[2080, 2177, 2190, 2227, 2319, 2488, 2446, 2270, 2411, 2011, 2108, 2138, 2364, 2013]"
267,13,F-2024-015,Avian flu: WHO warns of a high concentration of the HPAI (H5N1) virus in milk from contaminated cows,"The World Health Organization (WHO) has reported 889 human cases of <strong>avian flu</strong> in 23 countries between 2023 and April 1, 2024, with a <strong>case fatality</strong> rate of <strong>52%</strong>. Traces of the H5N1 virus were found in <strong>cow's milk</strong> in the United States, prompting the WHO to recommend the <strong>consumption of pasteurized milk</strong> and to conduct studies on the virus's survival in milk. The virus has been found to spread to mammals, including cows and goats, and there has been a case of cow-to-human transmission in Texas. While human infections remain rare and there is no evidence of human-to-human transmission, health officials are concerned about the potential for the virus to mutate and spread more easily among humans.",False,2024-04-25T08:27:48,2026-02-02T06:31:04,1.62,82.0,"[2300, 2031, 2277, 2484, 2678, 2255, 2076, 2250, 2393, 2564, 2668, 2566, 2159]"
34,10,F-2018-054,Mycotoxins in foods,"Mycotoxins are metabolites formed from certain moulds. Mould – and hence mycotoxins – can form on vulnerable foods in warm and humid conditions, either whilst crops are still growing or post-harvest during storage, drying and transport. Most mycotoxins have toxic effects in humans, and some of the better characterised mycotoxins have regulatory limits in food. Certain foods are at particular risk. These include nuts and peanuts (primarily for aflatoxins) and raisins (primarily for ochratoxin A). Horizon Scan (a non-public database) has compiled a list of the most important products and has noted an increase in recalls. These findings are also supported by other stakeholders across the food chain (e.g., <a href=""https://www.biomin.net/en/articles/biomin-world-mycotoxin-survey-report-2018/"" target=""_blank"" rel=""noopener"">Biomin World Mycotoxin Survey 2018</a>).",True,2018-12-11T00:00:00,2025-12-23T07:35:47,1.4,61.0,"[2157, 2186, 2219, 2213, 2631, 2176, 2222, 2273, 2397, 2474]"
263,10,F-2024-011,"<em>Salmonella</em> Infantis, an emerging human multidrug-resistant pathogen","<em>Salmonella enterica</em> serovar Infantis is a concerning human pathogen due to its widespread presence and high levels of <strong>antimicrobial resistance</strong>. A study analyzing strains from 74 countries found that a high percentage of poultry isolates exhibited multidrug resistance, attributed to the presence of the pESI megaplasmid. This highlights the potential for transmission of multidrug-resistant strains from <strong>poultry to humans</strong>, emphasizing the need for surveillance and control measures.",False,2024-03-14T08:26:04,2024-03-15T10:20:57,1.2,8.0,"[2173, 2570, 2130, 2309, 2036, 2089, 2265, 2650, 2640, 2131]"
36,10,F-2019-056,Climate change and its impact on food safety,"Climate change is likely to have a considerable impact on food safety, both direct and indirect, putting public health at risk. With changing rainfall patterns and increases in extreme weather conditions and the annual average temperature, we will begin to face the impacts of climate change. These impacts will affect the persistence and occurrence of bacteria, viruses, parasites, harmful algae, fungi and their vectors, and the patterns of their corresponding food-borne diseases and risk of toxic contamination. Alongside these impacts, chemical residues of pesticides and veterinary medicines in plant and animal products will be affected by changes in pest pressure. The risk of food contamination with heavy metals and persistent organic pollutants following changes in crop varieties cultivated, cultivation methods, soils, redistribution of sediments and long-range atmospheric transport, is increased because of climate change. Climate-sensitive risk factors and illnesses will be among the largest contributors to the global burden of food-related disease and mortality, including malnutrition, communicable, non-communicable, and diarrheal- and vector-borne diseases.",False,2019-03-05T00:00:00,2026-01-19T07:21:22,1.5,50.0,"[2208, 2631, 2325, 2200, 2321, 2273, 2464, 2183, 2154, 2383]"
178,9,F-2022-334,Protozoan parasites in foods,"Parasitic protozoa are important pathogens in humans and animals. Due to their complex life cycles, different transmission routes and longer periods between infection and symptoms, the public health burden and the relative importance of different transmission routes are often difficult to assess. Protozoa are unicellular, eukaryotic organisms. There are about 40 known human pathogenic species. They include cryptosporidia, giardia, microsporidia, toxoplasma, balantidium coli, entamoeba histolytica, blastocystis. Cryptosporidia and Giardia are considered the main cause of diarrhoeal diseases in humans worldwide. Toxoplasmas, for example, were ranked as the pathogens with the highest risk in a comparative assessment by the Biological Hazards Panel of the Norwegian Scientific Committee for Food and Environment in 2021. In pets, coccidia, toxoplasma, cryptosporidia and giardia are the main ones. In addition to consumer exposure to protozoan parasites through animal contact or contaminated water, foodborne transmission is also possible.",True,2022-08-03T00:00:00,2025-11-24T15:15:20,1.44,38.0,"[2006, 2208, 2226, 2538, 2029, 2200, 2542, 2046, 2259]"
257,7,F-2024-005,Extended-spectrum β-lactamase-producing Enterobacterales in raw seafood,"The extended-spectrum β-lactamase (ESBL)-producing Enterobacterales (ESBL-EB) encompass several important human pathogens and are found on the World Health Organization (WHO) priority pathogens list of antibiotic-resistant bacteria. They are a group of organisms which demonstrate resistance to third-generation cephalosporins (3GC) and their presence has been documented worldwide, including in aquaculture and the aquatic environment.  The risk profile found that Enterobacterales and ESBL-EB have been found in multiple aquatic environments, as well as multiple host species and production levels. The unmonitored and excessive use of antibiotics in aquatic environments promotes the development and propagation of antimicrobial resistance, and fish can be reservoirs of antibiotic resistance genes, which can easily be transmitted to humans through the consumption of raw fish, creating a public health problem.According to a <a href=""https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10525137/"" target=""_blank"" rel=""noopener"">study from Canada</a>, Surveillance activities to detect ESBL-EB in seafood are needed; salmon and shrimp could be used in initial surveillance activities, representing domestic and imported products. Another <a href=""https://www.mdpi.com/2304-8158/12/16/3033"" target=""_blank"" rel=""noopener"">study</a> found that, on average, one in five seafood products sold at retail globally is contaminated with ESBL-producing Enterobacterales of clinical relevance.",True,2024-02-09T15:23:32,2025-06-20T13:48:16,1.29,34.0,"[2205, 2231, 2308, 2684, 2114, 2654, 2039]"
11,7,F-2018-027,<em>Vibrio spp.</em> in seafood,"<em>V. vulnificus</em> and <em>V. parahaemolyticus</em> are marine bacterial microorganisms that can occur in seawater, especially at warmer temperatures. They are the main cause of bacterial diseases caused by seafood. These pathogens are regularly detected in the USA and Asia. In Europe, the pathogen is hardly ever found. There are fears that these pathogens will become increasingly important as the oceans warm up. The severity of the diseases caused by <em>V. vulnificus</em> can be described as very severe. According to literature, the lethality rate is over 50% after infection. This makes it one of the most serious pathogens in terms of lethality in the area of food-borne diseases. The FDA regulation expresses this with a zero tolerance. In the EU and Switzerland, there is no regulation of this pathogen. In addition, various publications report the multiple development of antibiotic resistance in these pathogens, caused by the use of antibiotics in aquacultures. Environmental and patient isolates show similar resistance profiles. These included resistance to ampicillin, penicillin and tetracycline. HorizonScan: Since 1999, 250 reports of <em>Vibrio spp.</em> in shrimp have been recorded.",True,2018-12-20T00:00:00,2026-01-21T07:18:10,1.14,55.0,"[2581, 2609, 2203, 2341, 2365, 2290, 2102]"
121,5,F-2021-239,<em>Campylobacter lanienae</em> at the slaughterhouse,"Foodborne campylobacteriosis is the most common cause of human bacterial enteritis in Germany. <a href=""https://doi.org/10.1601/nm.10649"" target=""xrefwindow""><em>Campylobacter jejuni</em></a><em> </em>and <a href=""https://doi.org/10.1601/nm.3790"" target=""xrefwindow""><em>Campylobacter coli</em></a> are the main causative agents for enteric disease, but a number of other species are involved, including rare ones. These rare <a href=""https://doi.org/10.1601/nm.3786"" target=""xrefwindow""><em>Campylobacter</em></a><em> spp.</em> are emerging zoonotic pathogens in humans due to increasing international movement of supplies, livestock and people. <a href=""https://doi.org/10.1601/nm.3804"" target=""xrefwindow""><em>Campylobacter lanienae</em></a><em> </em>was first isolated from healthy slaughterhouse workers in Switzerland and at first its pathogenic potential for humans was considered to be low. Recently, the first case of <a href=""https://doi.org/10.1601/nm.3804"" target=""xrefwindow""><em>Campylobacter lanienae</em></a> -associated human enteritis was reported in Canada. Here, we describe a case of mild <a href=""https://doi.org/10.1601/nm.3804"" target=""xrefwindow""><em>Campylobacter lanienae</em></a> -associated enteritis with subsequent asymptomatic excretion in a butcher. The isolate is available at the TLV strain collection (no. TP00333/18). This first reported case of human <a href=""https://doi.org/10.1601/nm.3804"" target=""xrefwindow""><em>Campylobacter lanienae</em></a> campylobacteriosis in Germany demonstrates the agent’s likely zoonotic pathogenicity.",False,2021-01-31T00:00:00,2024-02-14T08:25:03,1.8,9.0,"[2089, 2265, 2007, 2174, 2233]"
1,4,F-2018-006,Food-borne viruses,"Food-borne infections caused by various viruses are a burden to the national economy and public health. In surveys of experts in the field of risk assessment (Delphi methodology), food-associated viruses were assigned to the ten most important microbiological hazards by <a href=""https://efsa.onlinelibrary.wiley.com/doi/epdf/10.2903/sp.efsa.2016.EN-1007"" target=""_blank"" rel=""noopener"">Rowe und Bolger (2016)</a>. The focus of virus-associated outbreaks has so far been on noroviruses (NV) and hepatitis A. In recent years, the importance of diseases with hepatitis E (HEV) has also increased, as a result of which Switzerland subsequently launched a reporting obligation for HEV diseases. Globally, NV is the most common cause of gastrointestinal diseases. Most outbreaks are due to contaminated leafy vegetables, fresh fruit and shellfish. Due to global trade, viruses from endemic areas are also expected to spread. Recent example: HAV outbreak in the EU associated with products from Morocco. The detection of viruses in food is a challenge because the isolation of viruses from complex food matrices is complex, the viruses are heterogeneously distributed and sometimes occur in minute quantities. By means of thermal treatment, food-relevant viruses such as NV, HAV and HEV can be efficiently inactivated, even in complex foods such as shellfish. It is more problematic with fresh fruit, such as berries and dates, where thermal treatment is not an option due to the product characteristics.",False,2018-09-25T00:00:00,2025-09-29T09:28:13,1.0,22.0,"[2028, 2451, 2534, 2333]"
