id,count,bezeichnung_de,bezeichnung_fr,bezeichnung_it,bezeichnung_en,mean_sterne,meldung_ids
23,4,<em>Anisakis spp.</em>,<em>Anisakis spp.</em>,<em>Anisakis spp.</em>,<em>Anisakis spp.</em>,1.25,"[98, 2344, 2597, 2345]"
297,4,Gluten,gluten,glutine,gluten,1.25,"[2506, 2212, 725, 2527]"
376,3,Histamin,Histamine,Istamina,Histamine,1.0,"[1173, 1857, 1962]"
78,3,Zeckenbedingte Fleischallergie,allergie à la viande transmise par les tiques,allergia alla carne causata da zecche,tick-borne meat allergy,1.67,"[2084, 2706, 2536]"
165,2,Cadmium,Cadmium,Cadmio,Cadmium,1.5,"[258, 989]"
209,1,Anorganische Arsen,Arsenic inorganique,Arsenico inorganica,Inorganic arsenic,1.0,[258]
210,1,Jod,Iode,Iodo,Iodine,1.0,[258]
102,1,Blei,Plomb,Piombo,Lead,1.0,[258]
167,1,Quecksilber,Mercure,Mercurio,Mercury,1.0,[258]
211,1,<em>Bacillus subtilis</em>,<em>Bacillus subtilis</em>,<em>Bacillus subtilis</em>,<em>Bacillus subtilis</em>,1.0,[258]
212,1,Kainsäure,Acide kaïnique,Acido kainico,Kainic acid,1.0,[258]
142,1,Isoflavone,Isoflavone,Isoflavone,Isoflavones,1.0,[621]
365,1,Anisakidae,Anisakidae,Anisakidae,Anisakidae,2.0,[1151]
366,1,Rhaphidascarididae,Rhaphidascarididae,Rhaphidascarididae,Rhaphidascarididae,2.0,[1151]
543,1,α-Gal (Galα1-3Galβ1-4GlcNAc-R),α-Gal (Galα1-3Galβ1-4GlcNAc-R),α-Gal (Galα1-3Galβ1-4GlcNAc-R),α-Gal (Galα1-3Galβ1-4GlcNAc-R),2.0,[2344]
131,1,Mikrobielle Toxine,Toxines microbiennes,Tossine microbiche,Bacterial toxins,2.0,[984]
128,1,Schwermetalle,métaux lourds,metalli pesanti,heavy metals,2.0,[984]
204,1,Streptomycin,Streptomycine,Streptomicina,Streptomycin,1.0,[238]
111,1,Mykotoxine,Mycotoxine,Micotossine,Mycotoxin,2.0,[1558]
442,1,Phytotoxin,Phytotoxine,Fitotossina,Phytotoxin,2.0,[1558]
443,1,5-hydroxymethylfurfural,5-hydroxyméthylfurfurale,5-Idrossimetilfurfurale,5-hydroxymethylfurfural,2.0,[1558]
125,1,Mikroplastik,microplastiques,microplastica,microplastics,2.0,[1558]
109,1,Nanopartikeln,Nanoparticules,Nanoparticole,Nanoparticles,2.0,[1558]
554,1,Chinolizidinalkaloiden (QA),alcaloïdes de quinolizidine (QA),alcaloidi della chinolizidina (QA),Quinolizidine alkaloid  (QA),2.0,[2489]
61,1,Atropin,atropine,atropina,atropine,2.0,[1087]
352,1,Scopolamin,scopolamine,scopolamina,scopolamine,2.0,[1087]
26,1,<em>Listeria monocytogenes</em>,<em>Listeria monocytogenes</em>,<em>Listeria monocytogenes</em>,<em>Listeria monocytogenes</em>,2.0,[989]
185,1,Mineralöl,Huile minérale,Olio minerale,Mineral oil,2.0,[989]
338,1,glycidyl esters (GEs),glycidyl esters (GEs),glycidyl esters (GEs),glycidyl esters (GEs),2.0,[989]
261,1,<em>Pseudomonas</em>,<em>Pseudomonas</em>,<em>Pseudomonas</em>,<em>Pseudomonas</em>,2.0,[989]
341,1,Schimmelpilze,Moisissure,Muffa,Mold,2.0,[989]
